CCN,Hospital,Address,City,County,State,Zip,Latitude,Longitude
'120007','KUAKINI MEDICAL CENTER','347 NORTH KUAKINI STREET','HONOLULU','HONOLULU','HI','96817',21.32237182,-157.8563808
'120022','STRAUB CLINIC AND HOSPITAL','888 SO KING STREET','HONOLULU','HONOLULU','HI','96813',21.30220689,-157.8506297
'120001','THE QUEENS MEDICAL CENTER','1301 PUNCHBOWL ST','HONOLULU','HONOLULU','HI','96813',21.3072366,-157.8552538
'121304','KAHUKU MEDICAL CENTER','56-117 PUALALEA STREET','KAHUKU','HONOLULU','HI','96731',21.67734212,-157.9522187
'120006','CASTLE MEDICAL CENTER','640 ULUKAHIKI ST','KAILUA','HONOLULU','HI','96734',21.38140668,-157.7571036
'120004','WAHIAWA GENERAL HOSPITAL','128 LEHUA STREET','WAHIAWA','HONOLULU','HI','96786',21.49871127,-158.0273126
'121306','SAMUEL MAHELONA MEMORIAL HOSPITAL','4800 KAWAIHAU ROAD','KAPAA','KAUAI','HI','96746',22.08770517,-159.3141349
'120014','WILCOX MEMORIAL HOSPITAL','3-3420 KUHIO HIGHWAY','LIHUE','KAUAI','HI','96766',21.98562408,-159.3663804
'121300','KAUAI VETERANS MEMORIAL HOSPITAL','4643 WAIMEA CANYON DRIVE','WAIMEA','KAUAI','HI','96796',21.95968968,-159.6704803
'121303','MOLOKAI GENERAL HOSPITAL','280 HOME OLU PLACE','KAUNAKAKAI','MAUI','HI','96748',21.09387738,-157.0178656
'120002','MAUI MEMORIAL MEDICAL CENTER','221 MAHALANI STREET','WAILUKU','MAUI','HI','96793',20.88414292,-156.4886764
'161310','ADAIR COUNTY MEMORIAL HOSPITAL','609 SE KENT','GREENFIELD','ADAIR','IA','50849',41.30321902,-94.45305351
'161304',"'ALEGENT CREIGHTON HEALTH MERCY HOSPITAL, CORNING I'",'603 ROSARY DRIVE','CORNING','ADAMS','IA','50841',40.98931324,-94.74794526
'161318','VETERANS MEMORIAL HOSPITAL','40 1ST STREET SE','WAUKON','ALLAMAKEE','IA','52172',43.26876458,-91.47440579
'161377','MERCY MEDICAL CENTER-CENTERVILLE','ONE ST JOSEPH'S DRIVE','CENTERVILLE','APPANOOSE','IA','52544',40.75602569,-92.85813299
'161330','AUDUBON COUNTY MEMORIAL HOSPITAL','515 PACIFIC STREET','AUDUBON','AUDUBON','IA','50025',41.71616422,-94.93712638
'161349','VIRGINIA GAY HOSPITAL','502 NORTH 9TH AVENUE','VINTON','BENTON','IA','52349',42.17447914,-92.01330966
'160040','SARTORI MEMORIAL HOSPITAL','515 COLLEGE STREET','CEDAR FALLS','BLACK HAWK','IA','50613',42.53391886,-92.45601759
'160110','ALLEN HOSPITAL','1825 LOGAN AVENUE','WATERLOO','BLACK HAWK','IA','50703',42.52722064,-92.33766788
'160067','COVENANT MEDICAL CENTER','3421 WEST NINTH STREET','WATERLOO','BLACK HAWK','IA','50702',42.46390816,-92.34566391
'161372','BOONE COUNTY HOSPITAL','1015 UNION STREET','BOONE','BOONE','IA','50036',42.05555376,-93.87834564
'161320','COMMUNITY MEMORIAL HOSPITAL MEDICAL CENTER','909 WEST FIRST STREET','SUMNER','BREMER','IA','50674',42.84745243,-92.08407024
'161339','WAVERLY HEALTH CENTER','312  9TH STREET SW','WAVERLY','BREMER','IA','50677',42.72372963,-92.48180797
'161335','BUCHANAN COUNTY HEALTH CENTER','1600 FIRST ST EAST','INDEPENDENCE','BUCHANAN','IA','50644',42.46882646,-91.87465109
'161375','BUENA VISTA REGIONAL MEDICAL CENTER','1525 WEST 5TH STREET','STORM LAKE','BUENA VISTA','IA','50588',42.64436737,-95.22267043
'161350','STEWART MEMORIAL COMMUNITY HOSPITAL','1301 WEST MAIN STREET','LAKE CITY','CALHOUN','IA','51449',42.26633252,-94.74952278
'160005','ST ANTHONY REGIONAL HOSPITAL & NURSING HOME','311 SOUTH CLARK STREET','CARROLL','CARROLL','IA','51401',42.05728724,-94.86781678
'161332','MANNING REGIONAL HEALTHCARE CENTER','1550 SIXTH STREET','MANNING','CARROLL','IA','51455',41.90666224,-95.06725774
'161376','CASS COUNTY MEMORIAL HOSPITAL','1501 EAST TENTH STREET','ATLANTIC','CASS','IA','50022',41.40205607,-94.99184424
'160064','MERCY MEDICAL CENTER-NORTH IOWA','1000 FOURTH STREET SW','MASON CITY','CERRO GORDO','IA','50401',43.14836298,-93.21656928
'161362','CHEROKEE REGIONAL MEDICAL CENTER','300 SIOUX VALLEY DRIVE','CHEROKEE','CHEROKEE','IA','51012',42.75935703,-95.5458705
'161331','MERCY MEDICAL CENTER-NEW HAMPTON','308 NORTH MAPLE AVENUE','NEW HAMPTON','CHICKASAW','IA','50659',43.06211144,-92.32045215
'161348','CLARKE COUNTY HOSPITAL','800 S FILLMORE ST','OSCEOLA','CLARKE','IA','50213',41.02595069,-93.76758739
'160112','SPENCER MUNICIPAL HOSPITAL','1200 1ST AVENUE EAST','SPENCER','CLAY','IA','51301',43.14988147,-95.14381287
'161319','CENTRAL COMMUNITY HOSPITAL','901 DAVIDSON STREET NW','ELKADER','CLAYTON','IA','52043',42.85889293,-91.41326785
'161312','GUTTENBERG MUNICIPAL HOSPITAL','200 MAIN STREET','GUTTENBERG','CLAYTON','IA','52052',42.78547856,-91.10001876
'160080','MERCY MEDICAL CENTER-CLINTON','1410 NORTH 4TH STREET','CLINTON','CLINTON','IA','52732',41.86075234,-90.18806621
'161313','GENESIS MEDICAL CENTER-DEWITT','1118 11TH STREET','DEWITT','CLINTON','IA','52742',41.8258332,-90.54743173
'161369','CRAWFORD COUNTY MEMORIAL HOSPITAL','100 MEDICAL PARKWAY','DENISON','CRAWFORD','IA','51442',42.02444388,-95.38001664
'161322','DALLAS COUNTY HOSPITAL','610 TENTH STREET','PERRY','DALLAS','IA','50220',41.8338316,-94.09441369
'161327','DAVIS COUNTY HOSPITAL','509 NORTH MADISON STREET','BLOOMFIELD','DAVIS','IA','52537',40.75849025,-92.41506161
'161343','REGIONAL MEDICAL CENTER','709 W MAIN STREET','MANCHESTER','DELAWARE','IA','52057',42.48391674,-91.46594019
'160057','GREAT RIVER MEDICAL CENTER','1221 SOUTH GEAR AVENUE','WEST BURLINGTON','DES MOINES','IA','52655',40.8115968,-91.17017126
'160124','LAKES REGIONAL HEALTHCARE','2301 HIGHWAY 71','SPIRIT LAKE','DICKINSON','IA','51360',43.41824906,-95.12635235
'160117','FINLEY HOSPITAL','350 NORTH GRANDVIEW AVENUE','DUBUQUE','DUBUQUE','IA','52001',42.49539346,-90.68758419
'160069','MERCY MEDICAL CENTER-DUBUQUE','250 MERCY DRIVE','DUBUQUE','DUBUQUE','IA','52001',42.49190358,-90.67286504
'161378','MERCY MEDICAL CENTER-DYERSVILLE','1111 3RD STREET SW','DYERSVILLE','DUBUQUE','IA','52040',42.47490705,-91.129906
'161351','AVERA HOLY FAMILY HOSPITAL','826 NORTH 8TH STREET','ESTHERVILLE','EMMET','IA','51334',43.4098109,-94.83420281
'161338','MERCY HOSPITAL OF FRANCISCAN SISTERS-OELWEIN','201 EIGHTH AVENUE SE','OELWEIN','FAYETTE','IA','50662',42.67490975,-91.90258355
'161316','PALMER LUTHERAN HEALTH CENTER','112 JEFFERSON STREET','WEST UNION','FAYETTE','IA','52175',42.96770687,-91.80942041
'161347','FLOYD COUNTY MEMORIAL HOSPITAL','800 11TH ST','CHARLES CITY','FLOYD','IA','50616',43.05262502,-92.68262269
'161308','FRANKLIN GENERAL HOSPITAL','1720 CENTRAL AVENUE EAST','HAMPTON','FRANKLIN','IA','50441',42.74144596,-93.18682007
'161324','GEORGE C GRAPE COMMUNITY HOSPITAL','2959 US HIGHWAY 275','HAMBURG','FREMONT','IA','51640',40.61931159,-95.64947677
'161325','GREENE COUNTY MEDICAL CENTER','1000 WEST LINCOLNWAY','JEFFERSON','GREENE','IA','50129',42.01525555,-94.38760411
'161303','GRUNDY COUNTY MEMORIAL HOSPITAL','201 EAST J AVENUE','GRUNDY CENTER','GRUNDY','IA','50638',42.35869712,-92.76493052
'161314','GUTHRIE COUNTY HOSPITAL','710 NORTH 12TH STREET','GUTHRIE CENTER','GUTHRIE','IA','50115',41.6833138,-94.49432473
'161361','VAN DIEST MEDICAL CENTER','2350 HOSPITAL DRIVE','WEBSTER CITY','HAMILTON','IA','50595',42.45290687,-93.8134501
'161307','HANCOCK COUNTY HEALTH SYSTEM','532 1ST ST NW','BRITT','HANCOCK','IA','50423',43.09782632,-93.80830216
'161309','ALEGENT HEALTH COMMUNITY MEMORIAL HOSPITAL','631 N 8TH ST','MISSOURI VALLEY','HARRISON','IA','51555',41.56205096,-95.88519675
'161356','HENRY COUNTY HEALTH CENTER','407 S WHITE ST','MOUNT PLEASANT','HENRY','IA','52641',40.97084166,-91.55683678
'161328','REGIONAL HEALTH SERVICES OF HOWARD COUNTY','235 8TH AVENUE WEST','CRESCO','HOWARD','IA','52136',43.3818116,-92.11744493
'161334','HUMBOLDT COUNTY MEMORIAL HOSPITAL','1000 NORTH 15TH STREET','HUMBOLDT','HUMBOLDT','IA','50548',42.73191984,-94.23021926
'161354','HORN MEMORIAL HOSPITAL','701 E 2ND ST','IDA GROVE','IDA','IA','51445',42.34507254,-95.47438063
'161317','MARENGO MEMORIAL HOSPITAL','300 W MAY ST','MARENGO','IOWA','IA','52301',41.80182398,-92.07409439
'161329','JACKSON COUNTY REGIONAL HEALTH CENTER','700 W GROVE ST','MAQUOKETA','JACKSON','IA','52060',42.07373724,-90.67329298
'160032','SKIFF MEDICAL CENTER','204 NORTH 4TH AVENUE EAST','NEWTON','JASPER','IA','50208',41.7024081,-93.05196046
'161364','JEFFERSON COUNTY HEALTH CENTER','2000 S MAIN','FAIRFIELD','JEFFERSON','IA','52556',40.98867182,-91.96315208
'16004F','IOWA CITY VA MEDICAL CENTER','601 HIGHWAY 6 WEST','IOWA CITY','JOHNSON','IA','52246',41.66464322,-91.54835369
'160029','MERCY HOSPITAL','500 E MARKET STREET','IOWA CITY','JOHNSON','IA','52245',41.66360847,-91.52924885
'160058','UNIVERSITY OF IOWA HOSPITAL & CLINICS','200 HAWKINS DRIVE','IOWA CITY','JOHNSON','IA','52242',41.65901955,-91.54987336
'161306','JONES REGIONAL MEDICAL CENTER','1795 HIGHWAY 64 EAST','ANAMOSA','JONES','IA','52205',42.1022618,-91.26205329
'161315','KEOKUK COUNTY HEALTH CENTER','23019 HIGHWAY 149','SIGOURNEY','KEOKUK','IA','52591',41.32297092,-92.20517737
'161353','KOSSUTH REGIONAL HEALTH CENTER','1515 SOUTH PHILLIPS STREET','ALGONA','KOSSUTH','IA','50511',43.05733826,-94.22706322
'160122','FORT MADISON COMMUNITY HOSPITAL','5445 AVE O','FORT MADISON','LEE','IA','52627',40.6242384,-91.38360736
'160008','KEOKUK AREA HOSPITAL','1600 MORGAN STREET','KEOKUK','LEE','IA','52632',40.40703516,-91.38822771
'160079','MERCY MEDICAL CENTER - CEDAR RAPIDS','701 10TH STREET SE','CEDAR RAPIDS','LINN','IA','52403',41.97958834,-91.65552281
'160045','ST LUKES HOSPITAL','1026 A AVE NE','CEDAR RAPIDS','LINN','IA','52402',41.98489575,-91.66035548
'161341','LUCAS COUNTY HEALTH CENTER','1200 NORTH 7TH STREET','CHARITON','LUCAS','IA','50049',41.02818035,-93.30335379
'161321','SANFORD ROCK RAPIDS MEDICAL CENTER','801 SOUTH GREENE STREET','ROCK RAPIDS','LYON','IA','51246',43.42377079,-96.17114816
'161326','MADISON COUNTY MEMORIAL HOSPITAL','300 WEST HUTCHINGS STREET','WINTERSET','MADISON','IA','50273',41.32877308,-94.01707834
'161379','MAHASKA  HEALTH PARTNERSHIP','1229 C AVENUE EAST','OSKALOOSA','MAHASKA','IA','52577',41.29856918,-92.63021639
'161355','KNOXVILLE HOSPITAL & CLINICS','1002 SOUTH LINCOLN STREET','KNOXVILLE','MARION','IA','50138',41.31076044,-93.10952058
'161367','PELLA REGIONAL HEALTH CENTER','404 JEFFERSON STREET','PELLA','MARION','IA','50219',41.41237761,-92.91047063
'160001','MARSHALLTOWN MEDICAL & SURGICAL CENTER','3 SOUTH 4TH AVENUE','MARSHALLTOWN','MARSHALL','IA','50158',42.04793132,-92.90641805
'161323','MITCHELL COUNTY REGIONAL HEALTH','616 NORTH EIGHTH STREET','OSAGE','MITCHELL','IA','50461',43.28915374,-92.80943352
'161359','BURGESS HEALTH CENTER','1600 DIAMOND STREET','ONAWA','MONONA','IA','51040',42.02575797,-96.1055211
'161342','MONROE COUNTY HOSPITAL','6580 165TH STREET','ALBIA','MONROE','IA','52531',41.04473435,-92.79694534
'161363','MONTGOMERY COUNTY MEMORIAL HOSPITAL','2301 EASTERN AVENUE','RED OAK','MONTGOMERY','IA','51566',41.02596113,-95.21391232
'160013','TRINITY MUSCATINE','1518 MULBERRY AVENUE','MUSCATINE','MUSCATINE','IA','52761',41.43397714,-91.05248073
'161300','BAUM HARMON MERCY HOSPITAL','255 N WELCH AVENUE','PRIMGHAR','OBRIEN','IA','51245',43.08870711,-95.62284694
'161381','SANFORD SHELDON MEDICAL CENTER','118 NORTH 7TH AVENUE','SHELDON','OBRIEN','IA','51201',43.18639173,-95.84719252
'161345','OSCEOLA COMMUNITY HOSPITAL','600 9TH AVENUE NORTH','SIBLEY','OSCEOLA','IA','51249',43.41014272,-95.74177673
'161352','CLARINDA REGIONAL HEALTH CENTER','220 ESSIE DAVISON DRIVE','CLARINDA','PAGE','IA','51632',40.72346843,-95.04201386
'161366','SHENANDOAH MEDICAL CENTER','300 PERSHING AVENUE','SHENANDOAH','PAGE','IA','51601',40.75360812,-95.36822575
'161357','PALO ALTO COUNTY HOSPITAL','3201 1ST STREET','EMMETSBURG','PALO ALTO','IA','50536',43.11920711,-94.69146268
'161368','FLOYD VALLEY HOSPITAL','714 LINCOLN ST NE','LE MARS','PLYMOUTH','IA','51031',42.79686287,-96.15679628
'161305','POCAHONTAS COMMUNITY HOSPITAL','606 N W 7TH STREET','POCAHONTAS','POCAHONTAS','IA','50574',42.74107155,-94.67878945
'160101','BROADLAWNS MEDICAL CENTER','1801 HICKMAN ROAD','DES MOINES','POLK','IA','50314',41.61510777,-93.64249107
'160024','IOWA LUTHERAN HOSPITAL','700 EAST UNIVERSITY AVENUE','DES MOINES','POLK','IA','50316',41.60040811,-93.61018109
'160082','IOWA METHODIST MEDICAL CENTER','1200 PLEASANT STREET','DES MOINES','POLK','IA','50309',41.59068314,-93.63301109
'160083','MERCY MEDICAL CENTER-DES MOINES','1111 6TH AVE','DES MOINES','POLK','IA','50314',41.59782931,-93.6256136
'16003F','VA CENTRAL IOWA HEALTHCARE SYSTEM','3600 30TH STREET','DES MOINES','POLK','IA','50310',41.62791999,-93.65883734
'160028','ALEGENT HEALTH MERCY HOSPITAL','800 MERCY DRIVE','COUNCIL BLUFFS','POTTAWATTAMIE','IA','51503',41.26789761,-95.83934515
'160047','METHODIST JENNIE EDMUNDSON','933 EAST PIERCE STREET','COUNCIL BLUFFS','POTTAWATTAMIE','IA','51503',41.26903837,-95.83533867
'160147','GRINNELL REGIONAL MEDICAL CENTER','210 FOURTH AVENUE','GRINNELL','POWESHIEK','IA','50112',41.74323344,-92.73394105
'161373','RINGGOLD COUNTY HOSPITAL','504 NORTH CLEVELAND STREET','MOUNT AYR','RINGGOLD','IA','50854',40.71843861,-94.22363975
'161370','LORING HOSPITAL','211 HIGHLAND AVENUE PO BOX 217','SAC CITY','SAC','IA','50583',42.41875327,-94.97804833
'160104','TRINITY BETTENDORF','4500 UTICA RIDGE ROAD','BETTENDORF','SCOTT','IA','52722',41.56610007,-90.51737719
'160033','GENESIS MEDICAL CENTER-DAVENPORT','1227 EAST RUSHOLME STREET','DAVENPORT','SCOTT','IA','52803',41.54281361,-90.55719083
'161374','MYRTUE MEDICAL CENTER','1213 GARFIELD AVENUE','HARLAN','SHELBY','IA','51537',41.64745348,-95.32654979
'161311','HAWARDEN REGIONAL HEALTHCARE','1111 11TH STREET','HAWARDEN','SIOUX','IA','51023',42.99804645,-96.47974075
'161360','ORANGE CITY AREA HEALTH SYSTEM','1000 LINCOLN CIRCLE SE','ORANGE CITY','SIOUX','IA','51041',42.99551058,-96.04293766
'161336','HEGG MEMORIAL HEALTH CENTER','1202 21ST AVENUE','ROCK VALLEY','SIOUX','IA','51247',43.20221841,-96.28502315
'161346','SIOUX CENTER HEALTH','1101 9TH STREET SE','SIOUX CENTER','SIOUX','IA','51250',43.06967003,-96.15832089
'160030','MARY GREELEY MEDICAL CENTER','1111 DUFF AVENUE','AMES','STORY','IA','50010',42.03303923,-93.61065698
'161333','STORY COUNTY HOSPITAL','640 SOUTH 19TH STREET','NEVADA','STORY','IA','50201',42.01738088,-93.43491787
'161365','GREATER REGIONAL MEDICAL CENTER','1700 WEST TOWNLINE ROAD','CRESTON','UNION','IA','50801',41.07105403,-94.35552732
'161337','VAN BUREN COUNTY HOSPITAL','304 FRANKLIN STREET','KEOSAUQUA','VAN BUREN','IA','52565',40.73570588,-91.95874577
'160089','OTTUMWA REGIONAL HEALTH CENTER','1001 E PENNSYLVANIA','OTTUMWA','WAPELLO','IA','52501',41.02752385,-92.38978257
'161344','WASHINGTON COUNTY HOSPITAL AND CLINICS','400 EAST POLK STREET','WASHINGTON','WASHINGTON','IA','52353',41.28852898,-91.68781427
'161358','WAYNE COUNTY HOSPITAL','417 SOUTH EAST STREET','CORYDON','WAYNE','IA','50060',40.75464368,-93.31229777
'160016','TRINITY REGIONAL MEDICAL CENTER','802 KENYON RD','FORT DODGE','WEBSTER','IA','50501',42.4924797,-94.1899432
'161371','WINNESHIEK MEDICAL CENTER','901 MONTGOMERY STREET','DECORAH','WINNESHIEK','IA','52101',43.29452853,-91.77117354
'160153','MERCY MEDICAL CENTER-SIOUX CITY','801 5TH ST','SIOUX CITY','WOODBURY','IA','51101',42.49532826,-96.40067747
'160146','ST LUKES REGIONAL MEDICAL CENTER','2720 STONE PARK BOULEVARD','SIOUX CITY','WOODBURY','IA','51104',42.51848289,-96.40585183
'161301','IOWA SPECIALTY HOSPITAL - BELMOND','403 FIRST STREET SE','BELMOND','WRIGHT','IA','50421',42.84503725,-93.61264005
'161302','IOWA SPECIALTY HOSPITAL-CLARION','1316 SOUTH MAIN STREET','CLARION','WRIGHT','IA','50525',42.72067723,-93.73283111
'13003F','BOISE VA MEDICAL CENTER','500 W. FORT STREET','BOISE','ADA','ID','83702',43.61925655,-116.1947802
'130007','ST ALPHONSUS REGIONAL MEDICAL CENTER','1055 NORTH CURTIS ROAD','BOISE','ADA','ID','83706',43.61392955,-116.2536872
'130006','ST LUKE'S REGIONAL MEDICAL CENTER','190 EAST BANNOCK STREET','BOISE','ADA','ID','83712',43.61241546,-116.1925655
'130063','TREASURE VALLEY HOSPITAL','8800 WEST EMERALD STREET','BOISE','ADA','ID','83704',43.61128622,-116.2915154
'130028','PORTNEUF MEDICAL CENTER','777 HOSPITAL WAY','POCATELLO','BANNOCK','ID','83201',42.87459942,-112.418932
'131316','BEAR LAKE MEMORIAL HOSPITAL','164 SOUTH FIFTH STREET','MONTPELIER','BEAR LAKE','ID','83254',42.31630996,-111.3008452
'131317','BENEWAH COMMUNITY HOSPITAL','229 SOUTH 7TH STREET','ST MARIES','BENEWAH','ID','83861',47.31495404,-116.5667139
'131325','BINGHAM MEMORIAL HOSPITAL','98 POPLAR STREET','BLACKFOOT','BINGHAM','ID','83221',43.19287512,-112.3474212
'130067','IDAHO DOCTORS HOSPITAL','350 NORTH MERIDIAN STREET','BLACKFOOT','BINGHAM','ID','83221',43.19588819,-112.3560754
'131323','ST LUKE'S WOOD RIVER MEDICAL CENTER','100 HOSPITAL DRIVE','KETCHUM','BLAINE','ID','83340',43.64830443,-114.3490771
'131328','BONNER GENERAL HOSPITAL','520 NORTH THIRD AVENUE','SANDPOINT','BONNER','ID','83864',48.26843943,-116.5503905
'130018','EASTERN IDAHO REGIONAL MEDICAL CENTER','3100 CHANNING WAY','IDAHO FALLS','BONNEVILLE','ID','83404',43.46961893,-111.9902087
'130065','MOUNTAIN VIEW HOSPITAL','2325 CORONADO STREET','IDAHO FALLS','BONNEVILLE','ID','83404',43.47255725,-111.987691
'131301','BOUNDARY COMMUNITY HOSPITAL','6640 KANIKSU STREET','BONNERS FERRY','BOUNDARY','ID','83805',48.70254904,-116.321464
'131324','LOST RIVERS MEDICAL CENTER','551 HIGHLAND DRIVE','ARCO','BUTTE','ID','83213',43.63780786,-113.296123
'130014','WEST VALLEY MEDICAL CENTER','1717 ARLINGTON STREET','CALDWELL','CANYON','ID','83605',43.65436888,-116.6955815
'130013','SAINT ALPHONSUS MEDICAL CENTER - NAMPA','1512 TWELFTH AVENUE ROAD','NAMPA','CANYON','ID','83686',43.55305105,-116.5728012
'131309','CARIBOU MEMORIAL HOSPITAL','300 SOUTH 3RD WEST','SODA SPRINGS','CARIBOU','ID','83276',42.65247218,-111.6133827
'131326','CASSIA REGIONAL MEDICAL CENTER','1501 HILAND AVENUE','BURLEY','CASSIA','ID','83318',42.53422075,-113.7833736
'131320','CLEARWATER VALLEY HOSPITAL & CLINICS','301 CEDAR STREET','OROFINO','CLEARWATER','ID','83544',46.48619017,-116.2597332
'131311','ST LUKE'S ELMORE MEDICAL CENTER','895 NORTH 6TH EAST','MOUNTAIN HOME','ELMORE','ID','83647',43.13881956,-115.6925167
'131322','FRANKLIN COUNTY MEDICAL CENTER','44 NORTH FIRST EAST','PRESTON','FRANKLIN','ID','83263',42.09729969,-111.8739735
'131318','WALTER KNOX MEMORIAL HOSPITAL','1202 EAST LOCUST STREET','EMMETT','GEM','ID','83617',43.87907651,-116.4853189
'131302','NORTH CANYON MEDICAL CENTER','267 NORTH CANYON DR','GOODING','GOODING','ID','83330',42.92186793,-114.7110259
'131321','ST MARY'S HOSPITAL','701 LEWISTON ST','COTTONWOOD','IDAHO','ID','83522',46.0504269,-116.3516553
'131315','SYRINGA GENERAL HOSPITAL','607 W MAIN STREET','GRANGEVILLE','IDAHO','ID','83530',45.92681727,-116.1275388
'131310','ST LUKE'S JEROME','709 NORTH LINCOLN AVENUE','JEROME','JEROME','ID','83338',42.73003692,-114.5185359
'130049','KOOTENAI MEDICAL CENTER','2003 KOOTENAI HEALTH WAY','COEUR D'ALENE','KOOTENAI','ID','83814',47.6955399,-116.7929205
'130066','NORTHWEST SPECIALTY HOSPITAL','1593 EAST POLSTON AVENUE','POST FALLS','KOOTENAI','ID','83854',47.71472654,-116.9262545
'131327','GRITMAN MEDICAL CENTER','700 SOUTH MAIN STREET','MOSCOW','LATAH','ID','83843',46.72901729,-117.0013368
'131305','STEELE MEMORIAL MEDICAL CENTER','203 SOUTH DAISY STREET','SALMON','LEMHI','ID','83467',45.17322021,-113.8909695
'130025','MADISON MEMORIAL HOSPITAL','255 N 3RD E','REXBURG','MADISON','ID','83440',43.83170967,-111.7752183
'130003','ST JOSEPH REGIONAL MEDICAL CENTER','415 SIXTH STREET','LEWISTON','NEZ PERCE','ID','83501',46.41639992,-117.0249693
'131303','ONEIDA COUNTY HOSPITAL','150 NORTH 200 WEST','MALAD CITY','ONEIDA','ID','83252',42.18936311,-112.2507027
'131314','SHOSHONE MEDICAL CENTER','25 JACOBS GULCH ROAD','KELLOGG','SHOSHONE','ID','83837',47.54768849,-116.1308141
'131313','TETON VALLEY HOSPITAL','252 SOUTH MAIN STREET','VICTOR','TETON','ID','83455',43.59837605,-111.1112943
'130002','ST LUKE'S MAGIC VALLEY RMC','801 POLE LINE ROAD WEST','TWIN FALLS','TWIN FALLS','ID','83301',42.59158037,-114.4969172
'131312','ST LUKE'S MCCALL','1000 STATE STREET','MC CALL','VALLEY','ID','83638',44.90953364,-116.1097248
'131307','WEISER MEMORIAL HOSPITAL','645 EAST 5TH STREET','WEISER','WASHINGTON','ID','83672',44.24854992,-116.9617378
'140015','BLESSING HOSPITAL','BROADWAY AT 11TH STREET','QUINCY','ADAMS','IL','62301',39.93562116,-91.39832914
'140137','GREENVILLE REGIONAL HOSPITAL','200 HEALTHCARE DR','GREENVILLE','BOND','IL','62246',38.90336311,-89.40838852
'141337','PERRY MEMORIAL HOSPITAL','530 PARK AVENUE EAST','PRINCETON','BUREAU','IL','61356',41.36799827,-89.45600785
'140143','ST MARGARETS HOSPITAL','600 E 1ST ST','SPRING VALLEY','BUREAU','IL','61362',41.32869663,-89.1940871
'140113','PRESENCE COVENANT MEDICAL CENTER','1400 WEST PARK AVENUE','URBANA','CHAMPAIGN','IL','61801',40.1174274,-88.22724855
'140091','THE CARLE FOUNDATION HOSPITAL','611 WEST PARK STREET','URBANA','CHAMPAIGN','IL','61801',40.11740298,-88.21442099
'141341','PANA COMMUNITY HOSPITAL','101 E NINTH STREET','PANA','CHRISTIAN','IL','62557',39.38026295,-89.08423474
'141339','TAYLORVILLE MEMORIAL HOSPITAL','201 EAST PLEASANT STREET','TAYLORVILLE','CHRISTIAN','IL','62568',39.55378853,-89.29306047
'141351','CLAY COUNTY HOSPITAL','911 STACY BURK DRIVE','FLORA','CLAY','IL','62839',38.68074378,-88.47218182
'140145','ST JOSEPHS HOSPITAL','9515 HOLY CROSS LN','BREESE','CLINTON','IL','62230',38.62518266,-89.52441945
'140189','SARAH BUSH LINCOLN HEALTH CENTER','1000 HEALTH CENTER DRIVE P O BOX 372','MATTOON','COLES','IL','61938',39.48805542,-88.27576324
'140252','NORTHWEST COMMUNITY HOSPITAL','800 W CENTRAL ROAD','ARLINGTON HEIGHTS','COOK','IL','60005',42.06659563,-87.9910349
'140054','MACNEAL  HOSPITAL','3249 SOUTH OAK PARK AVENUE','BERWYN','COOK','IL','60402',41.83226333,-87.79274714
'140118','METROSOUTH MEDICAL CENTER','12935 S GREGORY','BLUE ISLAND','COOK','IL','60406',41.6581639,-87.67823815
'140182','ADVOCATE ILLINOIS MASONIC MEDICAL CENTER','836 WEST WELLINGTON AVENUE','CHICAGO','COOK','IL','60657',41.93635737,-87.65044101
'140048','ADVOCATE TRINITY HOSPITAL','2320 E 93RD ST','CHICAGO','COOK','IL','60617',41.72625312,-87.56737687
'140133','HOLY CROSS HOSPITAL','2701 W 68TH STREET','CHICAGO','COOK','IL','60629',41.7700028,-87.69083987
'140177','JACKSON PARK HOSPITAL','7531 S STONY ISLAND AVE','CHICAGO','COOK','IL','60649',41.75776379,-87.58568871
