ccn,hospital,city,county,state,latitude,longitude,year,Domain_1_Score,AHRQ_PSI_90_Score,Domain_1_Start_Date,Domain_1_End_Date,Domain_2_Score,CLABSI_Score,CAUTI_Score,Domain_2_Start_Date,Domain_2_End_Date,Total_HAC_Score
050324,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,LA JOLLA,SAN DIEGO,CA,32.885658111000055, -117.22317905799997,2015,5,5,07/01/2011 00:00:00,06/30/2013 00:00:00,7.5,5,10,01/01/2012 00:00:00,12/31/2013 00:00:00,6.625
050026,GROSSMONT HOSPITAL,LA MESA,SAN DIEGO,CA,32.779943668000044, -117.00963598799996,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,2.5,3,2,01/01/2012 00:00:00,12/31/2013 00:00:00,5.125
050024,PARADISE VALLEY HOSPITAL,NATIONAL CITY,SAN DIEGO,CA,32.68634331700002, -117.08304200099997,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,6.5,10,3,01/01/2012 00:00:00,12/31/2013 00:00:00,4.575
050128,TRI-CITY MEDICAL CENTER,OCEANSIDE,SAN DIEGO,CA,33.18366814800004, -117.29174097899994,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,6,4,8,01/01/2012 00:00:00,12/31/2013 00:00:00,6.7
050636,POMERADO HOSPITAL,POWAY,SAN DIEGO,CA,32.99582303400007, -117.05791226799994,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,6.5,3,10,01/01/2012 00:00:00,12/31/2013 00:00:00,7.025
050757,ALVARADO HOSPITAL MEDICAL CENTER,SAN DIEGO,SAN DIEGO,CA,32.777044027000045, -117.05637474299999,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,5,8,2,01/01/2012 00:00:00,12/31/2013 00:00:00,3.6
050515,KAISER FOUNDATION HOSPITAL - SAN DIEGO,SAN DIEGO,SAN DIEGO,CA,32.79293284100004, -117.09457864599995,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,2.5,1,4,01/01/2012 00:00:00,12/31/2013 00:00:00,3.025
050077,SCRIPPS MERCY HOSPITAL,SAN DIEGO,SAN DIEGO,CA,32.75167325000007, -117.160812008,2015,6,6,07/01/2011 00:00:00,06/30/2013 00:00:00,9.5,10,9,01/01/2012 00:00:00,12/31/2013 00:00:00,8.275
050100,SHARP MEMORIAL HOSPITAL,SAN DIEGO,SAN DIEGO,CA,32.80026521800005, -117.15520980199994,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,5.5,3,8,01/01/2012 00:00:00,12/31/2013 00:00:00,7.075
050025,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER,SAN DIEGO,SAN DIEGO,CA,32.753805374000024, -117.16508726099994,2015,5,5,07/01/2011 00:00:00,06/30/2013 00:00:00,9,8,10,01/01/2012 00:00:00,12/31/2013 00:00:00,7.6
050055,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS,SAN FRANCISCO,SAN FRANCISCO,CA,37.74804308700004, -122.42124907699997,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,3.5,3,4,01/01/2012 00:00:00,12/31/2013 00:00:00,5.075
050008,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,SAN FRANCISCO,SAN FRANCISCO,CA,37.76910334200005, -122.43464780999994,2015,9,9,07/01/2011 00:00:00,06/30/2013 00:00:00,4.5,3,6,01/01/2012 00:00:00,12/31/2013 00:00:00,6.075
050047,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,SAN FRANCISCO,SAN FRANCISCO,CA,37.79148861700003, -122.431015232,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,4,3,5,01/01/2012 00:00:00,12/31/2013 00:00:00,4
050407,CHINESE HOSPITAL,SAN FRANCISCO,SAN FRANCISCO,CA,37.795691919000035, -122.40917637499996,2015,6,6,07/01/2011 00:00:00,06/30/2013 00:00:00,1,0,1,01/01/2012 00:00:00,12/31/2013 00:00:00,2.75
050076,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO,CA,37.78268298300003, -122.44369667899997,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,5.5,4,7,01/01/2012 00:00:00,12/31/2013 00:00:00,6.375
050668,LAGUNA HONDA HOSPITAL & REHABILITATION CENTER,SAN FRANCISCO,SAN FRANCISCO,CA,37.77436466000006, -122.42587318399995,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,7
050152,SAINT FRANCIS MEMORIAL HOSPITAL,SAN FRANCISCO,SAN FRANCISCO,CA,37.789607044000036, -122.41707551199994,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,4,5,3,01/01/2012 00:00:00,12/31/2013 00:00:00,5.05
050228,SAN FRANCISCO GENERAL HOSPITAL,SAN FRANCISCO,SAN FRANCISCO,CA,37.756173587000035, -122.40659550899994,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,5.5,3,8,01/01/2012 00:00:00,12/31/2013 00:00:00,7.075
050457,ST MARY'S MEDICAL CENTER,SAN FRANCISCO,SAN FRANCISCO,CA,37.77365715900004, -122.45441520399999,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,2.5,1,4,01/01/2012 00:00:00,12/31/2013 00:00:00,2.325
050454,UCSF MEDICAL CENTER,SAN FRANCISCO,SAN FRANCISCO,CA,37.76355182300006, -122.45763194399996,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,7,8,6,01/01/2012 00:00:00,12/31/2013 00:00:00,4.9
050167,SAN JOAQUIN GENERAL HOSPITAL,FRENCH CAMP,SAN JOAQUIN,CA,37.886270403000026, -121.28121387699997,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,4.5,7,2,01/01/2012 00:00:00,12/31/2013 00:00:00,5.375
050336,LODI MEMORIAL HOSPITAL,LODI,SAN JOAQUIN,CA,38.12144922700003, -121.28585395199997,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,3.5,3,4,01/01/2012 00:00:00,12/31/2013 00:00:00,3.675
050118,DOCTORS HOSPITAL OF MANTECA,MANTECA,SAN JOAQUIN,CA,37.80110796900004, -121.19746010899996,2015,5,5,07/01/2011 00:00:00,06/30/2013 00:00:00,4.5,6,3,01/01/2012 00:00:00,12/31/2013 00:00:00,4.675
050748,KAISER FOUNDATION HOSPITAL MANTECA,MANTECA,SAN JOAQUIN,CA,37.797358444000054, -121.24613940699999,2015,5,5,07/01/2011 00:00:00,06/30/2013 00:00:00,3.5,4,3,01/01/2012 00:00:00,12/31/2013 00:00:00,4.025
050122,DAMERON HOSPITAL,STOCKTON,SAN JOAQUIN,CA,37.96124800000007, -121.30067143299999,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,5,4,6,01/01/2012 00:00:00,12/31/2013 00:00:00,6.75
050084,ST JOSEPHS MEDICAL CENTER OF STOCKTON,STOCKTON,SAN JOAQUIN,CA,37.97081027300004, -121.28925663999996,2015,3,3,07/01/2011 00:00:00,06/30/2013 00:00:00,3.5,4,3,01/01/2012 00:00:00,12/31/2013 00:00:00,3.325
050313,SUTTER TRACY COMMUNITY HOSPITAL,TRACY,SAN JOAQUIN,CA,37.74386145600005, -121.43496497999996,2015,3,3,07/01/2011 00:00:00,06/30/2013 00:00:00,5.5,4,7,01/01/2012 00:00:00,12/31/2013 00:00:00,4.625
050232,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,SAN LUIS OBISPO,CA,35.27803599500004, -120.64970191599997,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,5.5,8,3,01/01/2012 00:00:00,12/31/2013 00:00:00,4.275
050506,SIERRA VISTA REGIONAL MEDICAL CENTER,SAN LUIS OBISPO,SAN LUIS OBISPO,CA,35.29098763400003, -120.66643794899994,2015,3,3,07/01/2011 00:00:00,06/30/2013 00:00:00,3.5,4,3,01/01/2012 00:00:00,12/31/2013 00:00:00,3.325
050633,TWIN CITIES COMMUNITY HOSPITAL,TEMPLETON,SAN LUIS OBISPO,CA,35.554428064000035, -120.71883911599997,2015,9,9,07/01/2011 00:00:00,06/30/2013 00:00:00,8.5,9,8,01/01/2012 00:00:00,12/31/2013 00:00:00,8.675
050007,MILLS-PENINSULA MEDICAL CENTER,BURLINGAME,SAN MATEO,CA,37.59345872000006, -122.38429885599999,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,5,2,8,01/01/2012 00:00:00,12/31/2013 00:00:00,6.75
050289,SETON MEDICAL CENTER,DALY CITY,SAN MATEO,CA,37.68016562200006, -122.47297385499996,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,6.5,8,5,01/01/2012 00:00:00,12/31/2013 00:00:00,7.025
050754,MENLO PARK SURGICAL HOSPITAL,MENLO PARK,SAN MATEO,CA,37.46208246100008, -122.15946447599998,2015,6,6,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,6
050541,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,REDWOOD CITY,SAN MATEO,CA,37.489480204000074, -122.22318254699996,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,9,8,10,01/01/2012 00:00:00,12/31/2013 00:00:00,8.65
050197,SEQUOIA HOSPITAL,REDWOOD CITY,SAN MATEO,CA,37.48096720800004, -122.25321758099994,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,5.5,7,4,01/01/2012 00:00:00,12/31/2013 00:00:00,4.275
050113,SAN MATEO MEDICAL CENTER,SAN MATEO,SAN MATEO,CA,37.530546437000055, -122.29841007399995,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,1,1,1,01/01/2012 00:00:00,12/31/2013 00:00:00,2.05
050070,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,SOUTH SAN FRANCISCO,SAN MATEO,CA,37.65775604500004, -122.43796638199996,2015,6,6,07/01/2011 00:00:00,06/30/2013 00:00:00,3,1,5,01/01/2012 00:00:00,12/31/2013 00:00:00,4.05
050110,LOMPOC VALLEY MEDICAL CENTER,LOMPOC,SANTA BARBARA,CA,34.63950601600004, -120.43914898199995,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,1,1,1,01/01/2012 00:00:00,12/31/2013 00:00:00,1
050357,GOLETA VALLEY COTTAGE HOSPITAL,SANTA BARBARA,SANTA BARBARA,CA,34.43416470300008, -119.80928200899996,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,4
050396,SANTA BARBARA COTTAGE HOSPITAL,SANTA BARBARA,SANTA BARBARA,CA,34.42943280700007, -119.72317549399997,2015,9,9,07/01/2011 00:00:00,06/30/2013 00:00:00,4.5,3,6,01/01/2012 00:00:00,12/31/2013 00:00:00,6.075
050107,MARIAN REGIONAL MEDICAL CENTER,SANTA MARIA,SANTA BARBARA,CA,34.95203356700006, -120.41321941099994,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,3.5,4,3,01/01/2012 00:00:00,12/31/2013 00:00:00,2.975
050688,SAINT LOUISE REGIONAL HOSPITAL,GILROY,SANTA CLARA,CA,37.03641289900003, -121.57368753599997,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,6.5,5,8,01/01/2012 00:00:00,12/31/2013 00:00:00,6.675
050308,EL CAMINO HOSPITAL,MOUNTAIN VIEW,SANTA CLARA,CA,37.36894006500006, -122.07795436499998,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,2.5,3,2,01/01/2012 00:00:00,12/31/2013 00:00:00,4.075
050380,GOOD SAMARITAN HOSPITAL,SAN JOSE,SANTA CLARA,CA,37.251118097000074, -121.94790899199995,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,6.5,5,8,01/01/2012 00:00:00,12/31/2013 00:00:00,7.725
050604,KAISER FOUNDATION HOSPITAL-SAN JOSE,SAN JOSE,SANTA CLARA,CA,37.239323341000045, -121.80058745699995,2015,9,9,07/01/2011 00:00:00,06/30/2013 00:00:00,6,3,9,01/01/2012 00:00:00,12/31/2013 00:00:00,7.05
050153,O'CONNOR HOSPITAL,SAN JOSE,SANTA CLARA,CA,37.327077667000026, -121.93774932299999,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,3.5,2,5,01/01/2012 00:00:00,12/31/2013 00:00:00,3.675
050125,REGIONAL MEDICAL CENTER OF SAN JOSE,SAN JOSE,SANTA CLARA,CA,37.355040090000045, -121.84023171299998,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,5,6,4,01/01/2012 00:00:00,12/31/2013 00:00:00,6.75
050038,SANTA CLARA VALLEY MEDICAL CENTER,SAN JOSE,SANTA CLARA,CA,37.312870032000035, -121.931843878,2015,9,9,07/01/2011 00:00:00,06/30/2013 00:00:00,4.5,4,5,01/01/2012 00:00:00,12/31/2013 00:00:00,6.075
050071,KAISER FOUNDATION HOSPITAL-SANTA CLARA,SANTA CLARA,SANTA CLARA,CA,37.33540973400005, -121.99579565999994,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,3.5,3,4,01/01/2012 00:00:00,12/31/2013 00:00:00,5.075
050441,STANFORD HOSPITAL,STANFORD,SANTA CLARA,CA,37.433039198000074, -122.17587757799998,2015,9,9,07/01/2011 00:00:00,06/30/2013 00:00:00,5,5,5,01/01/2012 00:00:00,12/31/2013 00:00:00,6.4
050242,DOMINICAN HOSPITAL,SANTA CRUZ,SANTA CRUZ,CA,36.98832755400008, -121.98397886899994,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,6.5,7,6,01/01/2012 00:00:00,12/31/2013 00:00:00,4.925
050714,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,SANTA CRUZ,SANTA CRUZ,CA,36.98767075400008, -121.97817712999995,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,10
050194,WATSONVILLE COMMUNITY HOSPITAL,WATSONVILLE,SANTA CRUZ,CA,36.92825056400005, -121.79354849899994,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,2.5,1,4,01/01/2012 00:00:00,12/31/2013 00:00:00,4.425
050280,MERCY MEDICAL CENTER REDDING,REDDING,SHASTA,CA,40.57287463100005, -122.39560965399994,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,4.5,6,3,01/01/2012 00:00:00,12/31/2013 00:00:00,3.275
050697,PATIENTS' HOSPITAL OF REDDING,REDDING,SHASTA,CA,40.58549787900006, -122.41668143199996,2015,5,5,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,5
050764,SHASTA REGIONAL MEDICAL CENTER,REDDING,SHASTA,CA,40.58534347300008, -122.38689955599995,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,5,6,4,01/01/2012 00:00:00,12/31/2013 00:00:00,3.6
050367,NORTHBAY MEDICAL CENTER,FAIRFIELD,SOLANO,CA,38.26109771700004, -122.04752951599994,2015,6,6,07/01/2011 00:00:00,06/30/2013 00:00:00,7,9,5,01/01/2012 00:00:00,12/31/2013 00:00:00,6.65
050767,KAISER FOUNDATION HOSPITAL - VACAVILLE,VACAVILLE,SOLANO,CA,38.38942619100004, -121.93726421199995,2015,9,9,07/01/2011 00:00:00,06/30/2013 00:00:00,6.5,5,8,01/01/2012 00:00:00,12/31/2013 00:00:00,7.375
050073,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,VALLEJO,SOLANO,CA,38.12839097800003, -122.24761114299997,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,10,10,10,01/01/2012 00:00:00,12/31/2013 00:00:00,9.3
050101,SUTTER SOLANO MEDICAL CENTER,VALLEJO,SOLANO,CA,38.13108806500003, -122.23851907399995,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,6,3,9,01/01/2012 00:00:00,12/31/2013 00:00:00,6.7
050547,SONOMA DEVELOPMENTAL CENTER,ELDRIDGE,SONOMA,CA,38.34245235800006, -122.51382579799997,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,7
050136,PETALUMA VALLEY HOSPITAL,PETALUMA,SONOMA,CA,38.25322532800004, -122.63301542899995,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,5,0,5,01/01/2012 00:00:00,12/31/2013 00:00:00,3.95
050690,KAISER FOUNDATION HOSPITAL-SANTA ROSA,SANTA ROSA,SONOMA,CA,38.470370573000025, -122.72301697599994,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,4.5,1,8,01/01/2012 00:00:00,12/31/2013 00:00:00,4.325
050174,SANTA ROSA MEMORIAL HOSPITAL,SANTA ROSA,SONOMA,CA,38.44289782800007, -122.70149207999998,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,4.5,1,8,01/01/2012 00:00:00,12/31/2013 00:00:00,5.375
050291,SUTTER MEDICAL CENTER OF SANTA ROSA,SANTA ROSA,SONOMA,CA,38.468323749000035, -122.70807904599997,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,2.5,3,2,01/01/2012 00:00:00,12/31/2013 00:00:00,3.025
050090,SONOMA VALLEY HOSPITAL,SONOMA,SONOMA,CA,38.28845288800005, -122.465262785,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,1,0,1,01/01/2012 00:00:00,12/31/2013 00:00:00,3.1
050464,DOCTORS MEDICAL CENTER,MODESTO,STANISLAUS,CA,37.66490941100005, -120.99625441999996,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,3.5,4,3,01/01/2012 00:00:00,12/31/2013 00:00:00,4.725
050557,MEMORIAL  MEDICAL CENTER,MODESTO,STANISLAUS,CA,37.668660088000024, -120.97566429599999,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,4.5,2,7,01/01/2012 00:00:00,12/31/2013 00:00:00,6.425
050726,STANISLAUS SURGICAL HOSPITAL,MODESTO,STANISLAUS,CA,37.66472043700003, -120.95761380199997,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,8
050067,OAK VALLEY DISTRICT HOSPITAL,OAKDALE,STANISLAUS,CA,37.75786398500003, -120.86024714099995,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,4
050179,EMANUEL MEDICAL CENTER,TURLOCK,STANISLAUS,CA,37.51051747500003, -120.83966277799999,2015,9,9,07/01/2011 00:00:00,06/30/2013 00:00:00,10,10,10,01/01/2012 00:00:00,12/31/2013 00:00:00,9.65
050766,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,YUBA CITY,SUTTER,CA,39.13216054600008, -121.61353639799995,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,4
050042,ST ELIZABETH COMMUNITY HOSPITAL,RED BLUFF,TEHAMA,CA,40.14864193200003, -122.21812651799996,2015,1,1,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,1
050546,PORTERVILLE DEVELOPMENTAL CENTER,PORTERVILLE,TULARE,CA,36.04388281000007, -118.98019911099999,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,10,10,10,01/01/2012 00:00:00,12/31/2013 00:00:00,8.95
050261,SIERRA VIEW MEDICAL CENTER,PORTERVILLE,TULARE,CA,36.06953260300003, -119.02724908199997,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,10,10,10,01/01/2012 00:00:00,12/31/2013 00:00:00,9.3
050359,TULARE REGIONAL MEDICAL CENTER,TULARE,TULARE,CA,36.226425403000064, -119.33699735799996,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,4.5,1,8,01/01/2012 00:00:00,12/31/2013 00:00:00,5.725
050057,KAWEAH DELTA MEDICAL CENTER,VISALIA,TULARE,CA,36.32738117400004, -119.29608488199995,2015,9,9,07/01/2011 00:00:00,06/30/2013 00:00:00,3,3,3,01/01/2012 00:00:00,12/31/2013 00:00:00,5.1
050335,SONORA REGIONAL MEDICAL CENTER,SONORA,TUOLUMNE,CA,37.97570561300006, -120.36897806999997,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,6,6,6,01/01/2012 00:00:00,12/31/2013 00:00:00,6.7
050616,ST JOHNS PLEASANT VALLEY HOSPITAL,CAMARILLO,VENTURA,CA,34.24363951400005, -119.01857931399996,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,2.5,1,4,01/01/2012 00:00:00,12/31/2013 00:00:00,4.425
050082,ST JOHNS REGIONAL MEDICAL CENTER,OXNARD,VENTURA,CA,34.21611726300006, -119.15848015299997,2015,9,9,07/01/2011 00:00:00,06/30/2013 00:00:00,6,5,7,01/01/2012 00:00:00,12/31/2013 00:00:00,7.05
050236,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES,SIMI VALLEY,VENTURA,CA,34.28972963500007, -118.74394216099995,2015,2,2,07/01/2011 00:00:00,06/30/2013 00:00:00,10,10,10,01/01/2012 00:00:00,12/31/2013 00:00:00,7.2
050549,LOS ROBLES HOSPITAL & MEDICAL CENTER,THOUSAND OAKS,VENTURA,CA,34.20641850700002, -118.88280249099995,2015,9,9,07/01/2011 00:00:00,06/30/2013 00:00:00,7,5,9,01/01/2012 00:00:00,12/31/2013 00:00:00,7.7
050394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,VENTURA,VENTURA,CA,34.27465318000003, -119.25734132399998,2015,6,6,07/01/2011 00:00:00,06/30/2013 00:00:00,1.5,1,2,01/01/2012 00:00:00,12/31/2013 00:00:00,3.075
050159,VENTURA COUNTY MEDICAL CENTER,VENTURA,VENTURA,CA,34.276187279000055, -119.25235314599996,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,9.5,10,9,01/01/2012 00:00:00,12/31/2013 00:00:00,9.675
050537,SUTTER DAVIS HOSPITAL,DAVIS,YOLO,CA,38.562893160000044, -121.77163509899998,2015,9,9,07/01/2011 00:00:00,06/30/2013 00:00:00,1,1,1,01/01/2012 00:00:00,12/31/2013 00:00:00,3.8
050127,WOODLAND MEMORIAL HOSPITAL,WOODLAND,YOLO,CA,38.66405066800007, -121.79334421299995,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,2.5,4,1,01/01/2012 00:00:00,12/31/2013 00:00:00,4.075
050133,RIDEOUT MEMORIAL HOSPITAL,MARYSVILLE,YUBA,CA,39.13880539500008, -121.59360080599998,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,9.5,10,9,01/01/2012 00:00:00,12/31/2013 00:00:00,9.675
060024,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT,AURORA,ADAMS,CO,39.74139999600004, -104.84208914199996,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,6,8,4,01/01/2012 00:00:00,12/31/2013 00:00:00,7.4
060004,PLATTE VALLEY MEDICAL CENTER,BRIGHTON,ADAMS,CO,39.96416908800006, -104.77111821799997,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,3,1,5,01/01/2012 00:00:00,12/31/2013 00:00:00,5.45
060065,NORTH SUBURBAN MEDICAL CENTER,THORNTON,ADAMS,CO,39.86331240100003, -104.98312397999996,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,5.5,8,3,01/01/2012 00:00:00,12/31/2013 00:00:00,6.375
060008,SAN LUIS VALLEY REGIONAL MEDICAL CENTER,ALAMOSA,ALAMOSA,CO,37.47194814000005, -105.88350733099998,2015,3,3,07/01/2011 00:00:00,06/30/2013 00:00:00,1,0,1,01/01/2012 00:00:00,12/31/2013 00:00:00,1.7
060100,MEDICAL CENTER OF AURORA, THE,AURORA,ARAPAHOE,CO,39.69122002800003, -104.83118666899998,2015,9,9,07/01/2011 00:00:00,06/30/2013 00:00:00,7.5,8,7,01/01/2012 00:00:00,12/31/2013 00:00:00,8.025
060034,SWEDISH MEDICAL CENTER,ENGLEWOOD,ARAPAHOE,CO,39.653198185000065, -104.98121145699997,2015,10,10,07/01/2011 00:00:00,06/30/2013 00:00:00,7,8,6,01/01/2012 00:00:00,12/31/2013 00:00:00,8.05
060113,CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL,LITTLETON,ARAPAHOE,CO,39.57701046400007, -104.98842474099996,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,7.5,7,8,01/01/2012 00:00:00,12/31/2013 00:00:00,7.675
060027,FOOTHILLS HOSPITAL,BOULDER,BOULDER,CO,40.01483837600006, -105.23618031099994,2015,9,9,07/01/2011 00:00:00,06/30/2013 00:00:00,3,1,5,01/01/2012 00:00:00,12/31/2013 00:00:00,5.1
060116,EXEMPLA GOOD SAMARITAN MEDICAL CENTER LLC,LAFAYETTE,BOULDER,CO,39.97239266500003, -105.08768919199997,2015,3,3,07/01/2011 00:00:00,06/30/2013 00:00:00,7,4,10,01/01/2012 00:00:00,12/31/2013 00:00:00,5.6
060003,LONGMONT UNITED HOSPITAL,LONGMONT,BOULDER,CO,40.18135807800007, -105.12682070099999,2015,3,3,07/01/2011 00:00:00,06/30/2013 00:00:00,3.5,1,6,01/01/2012 00:00:00,12/31/2013 00:00:00,3.325
060103,CENTURA HEALTH-AVISTA ADVENTIST HOSPITAL,LOUISVILLE,BOULDER,CO,39.95139719600007, -105.15123179099999,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,4,1,7,01/01/2012 00:00:00,12/31/2013 00:00:00,5.4
060043,KEEFE MEMORIAL HOSPITAL,CHEYENNE WELLS,CHEYENNE,CO,38.82574035700003, -102.35566020999994,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,7
060071,DELTA COUNTY MEMORIAL HOSPITAL,DELTA,DELTA,CO,38.743207820000066, -108.04691138299995,2015,4,4,07/01/2011 00:00:00,06/30/2013 00:00:00,3.5,1,6,01/01/2012 00:00:00,12/31/2013 00:00:00,3.675
060064,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,DENVER,DENVER,CO,39.67121065400005, -104.97351651899999,2015,9,9,07/01/2011 00:00:00,06/30/2013 00:00:00,6.5,6,7,01/01/2012 00:00:00,12/31/2013 00:00:00,7.375
060011,DENVER HEALTH MEDICAL CENTER,DENVER,DENVER,CO,39.72800316800004, -104.99030296099994,2015,9,9,07/01/2011 00:00:00,06/30/2013 00:00:00,4,3,5,01/01/2012 00:00:00,12/31/2013 00:00:00,5.75
060028,EXEMPLA SAINT JOSEPH HOSPITAL,DENVER,DENVER,CO,39.744910599000036, -104.96845684999994,2015,5,5,07/01/2011 00:00:00,06/30/2013 00:00:00,4,3,5,01/01/2012 00:00:00,12/31/2013 00:00:00,4.35
060107,NATIONAL JEWISH HEALTH,DENVER,DENVER,CO,39.73937273300004, -104.94278861999999,2015,7,7,07/01/2011 00:00:00,06/30/2013 00:00:00,0,0,0,01/01/2012 00:00:00,12/31/2013 00:00:00,7
060014,PRESBYTERIAN ST LUKES MEDICAL CENTER,DENVER,DENVER,CO,39.746088231000044, -104.96681023899998,2015,8,8,07/01/2011 00:00:00,06/30/2013 00:00:00,6.5,4,9,01/01/2012 00:00:00,12/31/2013 00:00:00,7.025
